913201.5,250503.5,2.375,131
913202.5,250503.5,2.375,132
913216.5,250503.5,4.087,133
913222.5,250503.5,5.277,134
913260.5,250503.5,8.341,135
913270.5,250503.5,9.202,136
913313.5,250503.5,1.742,137
913315.5,250503.5,1.946,138
913320.5,250503.5,1.787,139
913321.5,250503.5,1.659,140
913331.5,250503.5,1.453,141
913340.5,250503.5,2.558,142
913343.5,250503.5,2.253,143
913352.5,250503.5,1.736,144
913388.5,250503.5,2.267,145
913391.5,250503.5,2.48,146
913395.5,250503.5,2.028,147
913405.5,250503.5,1.432,148
913418.5,250503.5,1.9,149
913419.5,250503.5,2.057,150
913440.5,250503.5,4.803,151
913465.5,250503.5,6.83,152
913479.5,250503.5,3.314,153
913495.5,250503.5,3.024,154
912935.5,250502.5,10.687,155
912938.5,250502.5,10.721,156
912942.5,250502.5,9.585,157
912978.5,250502.5,5.555,158
912982.5,250502.5,5.648,159
912989.5,250502.5,6.157,160
912995.5,250502.5,6.67,161
912997.5,250502.5,6.62,162
913006.5,250502.5,6.13,163
913009.5,250502.5,5.821,164
913011.5,250502.5,5.813,165
913018.5,250502.5,5.911,166
913050.5,250502.5,10.377,167
913052.5,250502.5,8.749,168
913058.5,250502.5,7.893,169
913063.5,250502.5,7.712,170
913071.5,250502.5,6.891,171
913079.5,250502.5,5.437,172
913093.5,250502.5,5.912,173
913101.5,250502.5,6.561,174
913102.5,250502.5,6.561,175
913146.5,250502.5,4.013,176
913147.5,250502.5,4.213,177
913161.5,250502.5,4.122,178
913171.5,250502.5,3.458,179
913173.5,250502.5,3.462,180
913180.5,250502.5,3.179,181
913194.5,250502.5,2.089,182
913224.5,250502.5,5.476,183
913256.5,250502.5,10.196,184
913265.5,250502.5,9.488,185
913269.5,250502.5,9.202,186
913275.5,250502.5,2.677,187
913281.5,250502.5,5.265,188
913287.5,250502.5,4.988,189
913289.5,250502.5,4.513,190
913301.5,250502.5,2.348,191
913309.5,250502.5,1.407,192
913314.5,250502.5,1.742,193
913353.5,250502.5,1.774,194
913356.5,250502.5,1.789,195
913376.5,250502.5,5.008,196
913394.5,250502.5,2.426,197
913461.5,250502.5,7.48,198
913463.5,250502.5,7.307,199
913474.5,250502.5,3.397,200
912974.5,250501.5,5.666,201
912983.5,250501.5,5.692,202
912989.5,250501.5,6.055,203
913026.5,250501.5,6.054,204
913027.5,250501.5,6.302,205
913040.5,250501.5,7.212,206
913050.5,250501.5,10.111,207
913055.5,250501.5,7.594,208
913071.5,250501.5,6.871,209
913075.5,250501.5,6.252,210
913080.5,250501.5,5.337,211
913089.5,250501.5,5.555,212
913106.5,250501.5,5.251,213
913109.5,250501.5,3.281,214
913145.5,250501.5,4.132,215
913157.5,250501.5,4.681,216
913225.5,250501.5,5.681,217
913229.5,250501.5,6.635,218
913238.5,250501.5,10.807,219
913240.5,250501.5,11.182,220
913247.5,250501.5,11.8,221
913270.5,250501.5,8.463,222
913277.5,250501.5,5.382,223
913307.5,250501.5,1.565,224
913309.5,250501.5,1.465,225
913339.5,250501.5,3.128,226
913344.5,250501.5,2.523,227
913358.5,250501.5,1.911,228
913360.5,250501.5,1.839,229
913362.5,250501.5,1.906,230
913422.5,250501.5,2.332,231
913426.5,250501.5,2.377,232
913465.5,250501.5,7.106,233
913481.5,250501.5,2.924,234
913491.5,250501.5,3.253,235
913495.5,250501.5,3.255,236
912925.5,250500.5,12.114,237
912928.5,250500.5,12.361,238
912940.5,250500.5,10.443,239
912951.5,250500.5,8.243,240
912957.5,250500.5,7.385,241
912965.5,250500.5,6.288,242
913027.5,250500.5,6.302,243
913028.5,250500.5,6.302,244
913043.5,250500.5,10.489,245
913073.5,250500.5,6.778,246
913106.5,250500.5,5.251,247
913126.5,250500.5,3.851,248
913127.5,250500.5,3.978,249
913159.5,250500.5,4.543,250
913191.5,250500.5,1.924,251
913194.5,250500.5,1.878,252
913238.5,250500.5,10.807,253
913246.5,250500.5,10.867,254
913263.5,250500.5,9.794,255
913267.5,250500.5,10.397,256
913292.5,250500.5,5.283,257
913336.5,250500.5,1.883,258
913339.5,250500.5,3.128,259
913349.5,250500.5,1.813,260
913367.5,250500.5,3.579,261
913395.5,250500.5,1.972,262
913416.5,250500.5,1.635,263
913419.5,250500.5,2.464,264
913422.5,250500.5,2.332,265
913426.5,250500.5,2.377,266
913448.5,250500.5,6.436,267
913477.5,250500.5,4.676,268
913493.5,250500.5,3.119,269
913495.5,250500.5,3.255,270
912940.5,250499.5,9.542,271
912943.5,250499.5,9.276,272
912979.5,250499.5,5.659,273
912981.5,250499.5,5.776,274
913002.5,250499.5,6.385,275
913004.5,250499.5,6.236,276
913010.5,250499.5,5.771,277
913038.5,250499.5,6.875,278
913039.5,250499.5,6.703,279
913043.5,250499.5,12.067,280
913054.5,250499.5,6.706,281
913079.5,250499.5,5.924,282
913083.5,250499.5,7.782,283
913088.5,250499.5,6.055,284
913105.5,250499.5,4.851,285
913111.5,250499.5,3.521,286
913117.5,250499.5,5.94,287
913125.5,250499.5,3.736,288
913149.5,250499.5,4.192,289
913158.5,250499.5,4.534,290
913163.5,250499.5,4.134,291
913167.5,250499.5,3.672,292
913172.5,250499.5,3.403,293
913174.5,250499.5,3.195,294
913186.5,250499.5,2.164,295
913202.5,250499.5,2.201,296
913247.5,250499.5,13.118,297
913253.5,250499.5,10.439,298
913257.5,250499.5,8.027,299
913296.5,250499.5,4.067,300
913311.5,250499.5,1.462,301
913314.5,250499.5,1.833,302
913320.5,250499.5,1.543,303
913327.5,250499.5,1.35,304
913329.5,250499.5,1.445,305
913330.5,250499.5,1.445,306
913332.5,250499.5,1.432,307
913336.5,250499.5,2.291,308
913345.5,250499.5,2.044,309
913349.5,250499.5,1.916,310
913371.5,250499.5,4.8,311
913380.5,250499.5,4.687,312
913382.5,250499.5,2.424,313
913387.5,250499.5,1.839,314
913392.5,250499.5,1.926,315
913399.5,250499.5,1.712,316
913401.5,250499.5,1.637,317
913409.5,250499.5,1.415,318
913416.5,250499.5,1.909,319
913426.5,250499.5,2.937,320
913438.5,250499.5,6.058,321
913442.5,250499.5,6.521,322
913444.5,250499.5,6.485,323
913445.5,250499.5,7.435,324
913452.5,250499.5,6.64,325
913455.5,250499.5,7.376,326
913470.5,250499.5,5.839,327
913472.5,250499.5,4.711,328
913480.5,250499.5,5.008,329
913490.5,250499.5,3.363,330
912931.5,250498.5,11.099,331
912940.5,250498.5,9.542,332
912963.5,250498.5,6.427,333
912965.5,250498.5,6.338,334
912968.5,250498.5,6.202,335
912979.5,250498.5,5.659,336
912987.5,250498.5,5.917,337
912997.5,250498.5,6.541,338
912999.5,250498.5,6.465,339
913002.5,250498.5,6.385,340
913005.5,250498.5,6.04,341
913011.5,250498.5,5.72,342
913024.5,250498.5,5.695,343
913028.5,250498.5,6.154,344
913046.5,250498.5,11.533,345
913061.5,250498.5,7.036,346
913067.5,250498.5,6.89,347
913093.5,250498.5,6.182,348
913108.5,250498.5,4.885,349
913110.5,250498.5,3.002,350
913114.5,250498.5,4.319,351
913118.5,250498.5,5.94,352
913150.5,250498.5,4.192,353
913153.5,250498.5,4.583,354
913170.5,250498.5,3.568,355
913176.5,250498.5,2.962,356
913177.5,250498.5,2.796,357
913180.5,250498.5,2.732,358
913185.5,250498.5,2.164,359
913205.5,250498.5,2.523,360
913228.5,250498.5,5.825,361
913250.5,250498.5,12.16,362
913255.5,250498.5,9.825,363
913256.5,250498.5,9.825,364
913263.5,250498.5,7.347,365
913270.5,250498.5,6.953,366
913273.5,250498.5,4.121,367
913292.5,250498.5,2.395,368
913325.5,250498.5,1.474,369
913333.5,250498.5,1.666,370
913334.5,250498.5,1.666,371
913347.5,250498.5,1.946,372
913348.5,250498.5,1.946,373
913361.5,250498.5,1.863,374
913373.5,250498.5,5.091,375
913375.5,250498.5,5.105,376
913376.5,250498.5,5.105,377
913380.5,250498.5,4.687,378
913383.5,250498.5,2.174,379
913392.5,250498.5,1.926,380
913395.5,250498.5,1.794,381
913396.5,250498.5,1.794,382
913413.5,250498.5,1.42,383
913417.5,250498.5,2.563,384
913433.5,250498.5,4.607,385
913436.5,250498.5,5.242,386
913452.5,250498.5,6.64,387
913457.5,250498.5,7.408,388
913458.5,250498.5,7.408,389
913473.5,250498.5,4.728,390
913491.5,250498.5,3.387,391
913495.5,250498.5,3.354,392
912927.5,250497.5,10.368,393
912936.5,250497.5,9.457,394
912950.5,250497.5,8.3,395
913012.5,250497.5,5.727,396
913014.5,250497.5,5.642,397
913045.5,250497.5,11.77,398
913053.5,250497.5,7.191,399
913055.5,250497.5,8.758,400
913060.5,250497.5,6.563,401
913062.5,250497.5,6.776,402
913068.5,250497.5,6.837,403
913070.5,250497.5,6.774,404
913086.5,250497.5,7.76,405
913099.5,250497.5,5.243,406
913151.5,250497.5,4.625,407
913159.5,250497.5,4.143,408
913161.5,250497.5,3.799,409
913166.5,250497.5,3.641,410
913168.5,250497.5,3.551,411
913175.5,250497.5,2.96,412
913192.5,250497.5,1.654,413
913231.5,250497.5,6.811,414
913234.5,250497.5,8.099,415
913242.5,250497.5,11.263,416
913276.5,250497.5,6.422,417
913287.5,250497.5,4.06,418
913303.5,250497.5,2.404,419
913323.5,250497.5,1.606,420
913343.5,250497.5,2.839,421
913349.5,250497.5,2.07,422
913364.5,250497.5,1.884,423
913376.5,250497.5,4.753,424
913383.5,250497.5,1.708,425
913400.5,250497.5,1.784,426
913423.5,250497.5,3.146,427
913426.5,250497.5,3.333,428
913431.5,250497.5,3.372,429
913438.5,250497.5,6.66,430
912937.5,250496.5,9.383,431
912948.5,250496.5,8.934,432
912954.5,250496.5,7.763,433
912967.5,250496.5,6.321,434
913022.5,250496.5,5.593,435
913025.5,250496.5,5.693,436
913051.5,250496.5,7.822,437
913057.5,250496.5,6.46,438
913060.5,250496.5,6.563,439
913063.5,250496.5,6.97,440
913080.5,250496.5,6.793,441
913084.5,250496.5,7.874,442
913090.5,250496.5,6.482,443
913093.5,250496.5,5.781,444
913106.5,250496.5,4.723,445
913135.5,250496.5,5.123,446
913141.5,250496.5,4.144,447
913164.5,250496.5,3.616,448
913187.5,250496.5,1.816,449
913191.5,250496.5,1.654,450
913230.5,250496.5,6.27,451
913244.5,250496.5,12.388,452
913252.5,250496.5,12.363,453
913257.5,250496.5,9.075,454
913270.5,250496.5,5.776,455
913279.5,250496.5,5.575,456
913290.5,250496.5,4.711,457
913304.5,250496.5,2.404,458
913309.5,250496.5,1.415,459
913326.5,250496.5,1.49,460
913345.5,250496.5,2.067,461
913346.5,250496.5,2.067,462
913383.5,250496.5,1.708,463
913386.5,250496.5,1.811,464
913404.5,250496.5,1.62,465
913410.5,250496.5,1.476,466
913415.5,250496.5,2.089,467
913421.5,250496.5,2.92,468
913448.5,250496.5,7.262,469
913449.5,250496.5,7.271,470
913473.5,250496.5,4.414,471
913482.5,250496.5,4.013,472
913483.5,250496.5,3.7,473
912924.5,250495.5,10.183,474
912935.5,250495.5,9.225,475
912938.5,250495.5,9.152,476
912944.5,250495.5,9.479,477
912945.5,250495.5,9.374,478
912966.5,250495.5,6.476,479
912975.5,250495.5,5.931,480
912976.5,250495.5,5.931,481
912978.5,250495.5,6.002,482
912987.5,250495.5,6.215,483
912991.5,250495.5,7.295,484
913016.5,250495.5,5.557,485
913026.5,250495.5,5.596,486
913032.5,250495.5,6.333,487
913045.5,250495.5,11.419,488
913047.5,250495.5,8.851,489
913050.5,250495.5,6.593,490
913056.5,250495.5,5.562,491
913095.5,250495.5,5.047,492
913107.5,250495.5,4.166,493
913142.5,250495.5,3.937,494
913145.5,250495.5,4.376,495
913156.5,250495.5,4.577,496
913188.5,250495.5,1.871,497
913189.5,250495.5,1.551,498
913208.5,250495.5,2.532,499
913222.5,250495.5,4.685,500
913245.5,250495.5,13.105,501
913248.5,250495.5,13.602,502
913256.5,250495.5,10.837,503
913261.5,250495.5,7.805,504
913279.5,250495.5,6.158,505
913284.5,250495.5,6.032,506
913291.5,250495.5,2.935,507
913296.5,250495.5,3.831,508
913318.5,250495.5,1.546,509
913320.5,250495.5,1.27,510
913329.5,250495.5,1.504,511
913341.5,250495.5,2.722,512
913358.5,250495.5,2.38,513
913364.5,250495.5,1.882,514
913406.5,250495.5,1.734,515
913412.5,250495.5,1.554,516
913413.5,250495.5,1.593,517
913435.5,250495.5,8.306,518
913437.5,250495.5,7.667,519
913447.5,250495.5,7.294,520
913472.5,250495.5,4.573,521
913484.5,250495.5,4.142,522
913491.5,250495.5,3.728,523
912936.5,250494.5,9.225,524
912946.5,250494.5,9.374,525
912959.5,250494.5,7.035,526
912961.5,250494.5,6.787,527
912969.5,250494.5,6.26,528
912994.5,250494.5,6.978,529
912996.5,250494.5,6.574,530
913008.5,250494.5,5.79,531
913017.5,250494.5,5.59,532
913025.5,250494.5,5.596,533
913029.5,250494.5,6.112,534
913048.5,250494.5,8.851,535
913062.5,250494.5,6.541,536
913084.5,250494.5,7.917,537
913085.5,250494.5,7.347,538
913107.5,250494.5,4.166,539
913117.5,250494.5,3.427,540
913141.5,250494.5,3.937,541
913196.5,250494.5,1.527,542
913203.5,250494.5,2.082,543
913214.5,250494.5,3.359,544
913215.5,250494.5,3.619,545
913236.5,250494.5,8.806,546
913242.5,250494.5,12.079,547
913253.5,250494.5,11.461,548
913262.5,250494.5,7.805,549
913270.5,250494.5,7.5,550
913290.5,250494.5,4.242,551
913291.5,250494.5,2.935,552
913297.5,250494.5,2.025,553
913299.5,250494.5,2.255,554
913317.5,250494.5,1.546,555
913320.5,250494.5,1.27,556
913327.5,250494.5,1.434,557
913337.5,250494.5,2.878,558
913344.5,250494.5,2.273,559
913358.5,250494.5,2.38,560
913366.5,250494.5,1.922,561
913378.5,250494.5,2.914,562
913403.5,250494.5,1.758,563
913413.5,250494.5,1.593,564
913440.5,250494.5,7.878,565
913444.5,250494.5,6.539,566
913446.5,250494.5,7.239,567
913447.5,250494.5,7.294,568
913457.5,250494.5,7.567,569
913492.5,250494.5,3.728,570
913496.5,250494.5,3.502,571
912925.5,250493.5,9.43,572
912930.5,250493.5,9.455,573
912931.5,250493.5,9.127,574
912935.5,250493.5,8.794,575
912961.5,250493.5,6.854,576
912991.5,250493.5,7.548,577
913005.5,250493.5,5.985,578
913008.5,250493.5,5.883,579
913011.5,250493.5,5.623,580
913019.5,250493.5,5.637,581
913032.5,250493.5,6.082,582
913047.5,250493.5,8.956,583
913055.5,250493.5,6.856,584
913063.5,250493.5,6.678,585
913081.5,250493.5,6.341,586
913102.5,250493.5,5.281,587
913116.5,250493.5,3.631,588
913121.5,250493.5,3.54,589
913184.5,250493.5,1.945,590
913203.5,250493.5,2.008,591
913205.5,250493.5,2.205,592
913211.5,250493.5,2.995,593
913229.5,250493.5,5.885,594
913240.5,250493.5,10.723,595
913259.5,250493.5,11.522,596
913275.5,250493.5,7.92,597
913280.5,250493.5,7.012,598
913287.5,250493.5,4.485,599
913318.5,250493.5,1.472,600
913332.5,250493.5,1.533,601
913338.5,250493.5,2.915,602
913345.5,250493.5,2.388,603
913357.5,250493.5,2.896,604
913376.5,250493.5,2.697,605
913381.5,250493.5,1.579,606
913398.5,250493.5,2.223,607
913403.5,250493.5,1.841,608
913425.5,250493.5,3.248,609
913436.5,250493.5,8.922,610
913497.5,250493.5,3.292,611
912923.5,250492.5,9.873,612
912928.5,250492.5,9.552,613
912933.5,250492.5,8.855,614
912954.5,250492.5,7.713,615
912958.5,250492.5,7.228,616
912968.5,250492.5,6.472,617
912986.5,250492.5,6.327,618
913000.5,250492.5,6.068,619
913002.5,250492.5,5.998,620
913038.5,250492.5,6.476,621
913045.5,250492.5,5.823,622
913056.5,250492.5,6.856,623
913077.5,250492.5,5.985,624
913079.5,250492.5,5.823,625
913084.5,250492.5,6.22,626
913099.5,250492.5,6.228,627
913118.5,250492.5,3.53,628
913121.5,250492.5,3.54,629
913147.5,250492.5,4.497,630
913158.5,250492.5,4.276,631
913163.5,250492.5,2.999,632
913184.5,250492.5,1.945,633
913191.5,250492.5,1.476,634
913193.5,250492.5,1.478,635
913201.5,250492.5,1.889,636
913213.5,250492.5,3.273,637
913249.5,250492.5,13.532,638
913277.5,250492.5,6.993,639
913280.5,250492.5,7.012,640
913333.5,250492.5,1.502,641
913349.5,250492.5,2.482,642
913352.5,250492.5,2.532,643
913360.5,250492.5,2.454,644
913363.5,250492.5,1.855,645
913370.5,250492.5,3.131,646
913382.5,250492.5,1.579,647
913385.5,250492.5,1.531,648
913386.5,250492.5,1.531,649
913402.5,250492.5,1.959,650
913439.5,250492.5,7.583,651
913471.5,250492.5,4.748,652
913483.5,250492.5,3.762,653
913494.5,250492.5,3.515,654
912929.5,250491.5,8.959,655
912932.5,250491.5,8.814,656
912934.5,250491.5,8.815,657
912938.5,250491.5,8.802,658
912947.5,250491.5,8.33,659
912950.5,250491.5,8.062,660
912954.5,250491.5,7.705,661
912991.5,250491.5,7.572,662
913027.5,250491.5,5.58,663
913032.5,250491.5,5.98,664
913035.5,250491.5,6.141,665
913039.5,250491.5,6.257,666
913044.5,250491.5,6.002,667
913048.5,250491.5,5.465,668
913052.5,250491.5,5.636,669
913060.5,250491.5,5.796,670
913099.5,250491.5,5.561,671
913120.5,250491.5,3.451,672
913130.5,250491.5,2.827,673
913158.5,250491.5,4.05,674
913175.5,250491.5,2.527,675
913178.5,250491.5,2.363,676
913191.5,250491.5,1.382,677
913200.5,250491.5,1.568,678
913217.5,250491.5,3.778,679
913236.5,250491.5,8.178,680
913243.5,250491.5,12.156,681
913247.5,250491.5,11.517,682
913283.5,250491.5,9.34,683
913284.5,250491.5,9.34,684
913290.5,250491.5,6.289,685
913292.5,250491.5,4.922,686
913306.5,250491.5,1.66,687
913307.5,250491.5,1.66,688
913336.5,250491.5,2.009,689
913340.5,250491.5,2.358,690
913343.5,250491.5,2.525,691
913351.5,250491.5,3.168,692
913359.5,250491.5,2.948,693
913361.5,250491.5,2.35,694
913365.5,250491.5,1.847,695
913368.5,250491.5,1.851,696
913383.5,250491.5,1.504,697
913415.5,250491.5,2.423,698
913418.5,250491.5,2.557,699
913422.5,250491.5,3.974,700
913425.5,250491.5,4.322,701
913426.5,250491.5,4.322,702
913430.5,250491.5,8.095,703
913434.5,250491.5,9.416,704
913435.5,250491.5,9.742,705
913446.5,250491.5,7.64,706
913462.5,250491.5,7.401,707
912933.5,250490.5,8.815,708
912962.5,250490.5,6.83,709
912986.5,250490.5,6.457,710
913001.5,250490.5,5.742,711
913004.5,250490.5,5.872,712
913032.5,250490.5,5.98,713
913040.5,250490.5,6.257,714
913060.5,250490.5,5.796,715
913070.5,250490.5,7.618,716
913091.5,250490.5,5.04,717
913102.5,250490.5,5.159,718
913105.5,250490.5,4.684,719
913106.5,250490.5,4.684,720
913111.5,250490.5,4.056,721
913129.5,250490.5,2.827,722
913132.5,250490.5,2.81,723
913180.5,250490.5,2.221,724
913185.5,250490.5,1.649,725
913204.5,250490.5,1.916,726
913205.5,250490.5,2.15,727
913210.5,250490.5,2.568,728
913214.5,250490.5,3.239,729
913218.5,250490.5,3.778,730
913232.5,250490.5,6.368,731
913235.5,250490.5,8.178,732
913249.5,250490.5,12.211,733
913252.5,250490.5,12.046,734
913266.5,250490.5,8.847,735
913272.5,250490.5,7.927,736
913287.5,250490.5,1.337,737
913303.5,250490.5,1.814,738
913304.5,250490.5,1.814,739
913317.5,250490.5,1.391,740
913322.5,250490.5,1.346,741
913323.5,250490.5,1.836,742
913331.5,250490.5,1.567,743
913333.5,250490.5,1.556,744
913362.5,250490.5,2.35,745
913368.5,250490.5,1.851,746
913372.5,250490.5,2.064,747
913387.5,250490.5,1.543,748
913395.5,250490.5,2.352,749
913397.5,250490.5,2.534,750
913425.5,250490.5,4.322,751
913427.5,250490.5,3.996,752
913477.5,250490.5,3.812,753
913481.5,250490.5,3.439,754
912934.5,250489.5,8.415,755
912958.5,250489.5,7.287,756
912966.5,250489.5,6.555,757
912977.5,250489.5,6.913,758
912978.5,250489.5,6.913,759
912995.5,250489.5,7.68,760
912997.5,250489.5,6.683,761
913005.5,250489.5,5.779,762
913006.5,250489.5,5.779,763
913018.5,250489.5,6.172,764
913037.5,250489.5,6.022,765
913045.5,250489.5,5.851,766
913048.5,250489.5,5.749,767
913098.5,250489.5,4.728,768
913102.5,250489.5,4.633,769
913105.5,250489.5,4.944,770
913128.5,250489.5,2.741,771
913132.5,250489.5,2.506,772
913144.5,250489.5,4.331,773
913145.5,250489.5,4.875,774
913156.5,250489.5,4.218,775
913182.5,250489.5,1.773,776
913196.5,250489.5,1.367,777
913206.5,250489.5,2.092,778
913212.5,250489.5,2.742,779
913237.5,250489.5,8.734,780
913241.5,250489.5,9.854,781
913251.5,250489.5,12.254,782
913270.5,250489.5,10.086,783
913295.5,250489.5,3.284,784
913296.5,250489.5,3.284,785
913298.5,250489.5,4.127,786
913299.5,250489.5,3.379,787
913309.5,250489.5,1.74,788
913325.5,250489.5,1.567,789
913346.5,250489.5,2.784,790
913366.5,250489.5,1.891,791
913368.5,250489.5,1.787,792
913371.5,250489.5,1.877,793
913379.5,250489.5,1.631,794
913420.5,250489.5,3.388,795
913447.5,250489.5,8.403,796
913448.5,250489.5,8.403,797
913472.5,250489.5,4.918,798
913481.5,250489.5,3.901,799
913482.5,250489.5,3.901,800
913490.5,250489.5,3.259,801
912925.5,250488.5,9.013,802
912931.5,250488.5,8.463,803
912956.5,250488.5,7.546,804
912957.5,250488.5,7.287,805
912968.5,250488.5,6.559,806
912970.5,250488.5,6.622,807
912975.5,250488.5,7.023,808
912978.5,250488.5,6.913,809
913001.5,250488.5,5.703,810
913039.5,250488.5,6.044,811
913044.5,250488.5,5.954,812
913060.5,250488.5,5.578,813
913076.5,250488.5,5.618,814
913077.5,250488.5,5.531,815
913118.5,250488.5,3.596,816
913134.5,250488.5,2.556,817
913146.5,250488.5,4.875,818
913154.5,250488.5,4.585,819
913155.5,250488.5,4.218,820
913161.5,250488.5,3.276,821
913162.5,250488.5,3.276,822
913174.5,250488.5,2.249,823
913185.5,250488.5,1.583,824
913204.5,250488.5,1.789,825
913205.5,250488.5,2.092,826
913210.5,250488.5,2.494,827
913212.5,250488.5,2.742,828
913239.5,250488.5,9.296,829
913244.5,250488.5,9.963,830
913260.5,250488.5,13.261,831
913264.5,250488.5,10.687,832
913273.5,250488.5,8.642,833
913291.5,250488.5,6.637,834
913333.5,250488.5,1.621,835
913336.5,250488.5,1.79,836
913341.5,250488.5,3.02,837
913390.5,250488.5,1.587,838
913398.5,250488.5,2.628,839
913400.5,250488.5,2.414,840
913413.5,250488.5,2.118,841
913425.5,250488.5,4.047,842
913430.5,250488.5,7.976,843
913435.5,250488.5,10.138,844
913436.5,250488.5,10.138,845
913441.5,250488.5,6.493,846
913443.5,250488.5,6.647,847
913462.5,250488.5,7.781,848
913480.5,250488.5,3.696,849
913494.5,250488.5,2.687,850
912947.5,250487.5,7.987,851
912949.5,250487.5,7.954,852
912976.5,250487.5,7.303,853
912999.5,250487.5,6.068,854
913002.5,250487.5,5.755,855
913005.5,250487.5,5.756,856
913006.5,250487.5,5.756,857
913022.5,250487.5,5.94,858
913033.5,250487.5,5.595,859
913046.5,250487.5,5.764,860
913047.5,250487.5,5.762,861
913095.5,250487.5,5.306,862
913096.5,250487.5,5.306,863
913106.5,250487.5,4.618,864
913111.5,250487.5,3.84,865
913124.5,250487.5,3.071,866
913140.5,250487.5,2.89,867
913152.5,250487.5,4.641,868
913161.5,250487.5,3.258,869
913208.5,250487.5,2.116,870
913216.5,250487.5,3.301,871
913221.5,250487.5,4.165,872
913233.5,250487.5,6.779,873
913244.5,250487.5,9.867,874
913258.5,250487.5,14.011,875
